,patent,title,abstract,forward_div_backward_cousine,forward_cosine,backward_cosine,new_word,new_word_reuse,new_bigram,new_bigram_reuse,new_trigram,new_trigram_reuse,new_word_comb,new_word_comb_reuse
5551764,9891952,Lazy persistent storage volume provisioning,"Methods and systems for provisioning persistent storage are disclosed. For example, a new isolated guest and associated persistent storage volume are requested to be created. The isolated guest is based on an image file in an image repository and is associated with metadata. An orchestrator obtains the image file. The orchestrator reserves the persistent storage volume by updating the system resource allocation database based on the metadata. The persistent storage volume is then created in the persistent storage based on the reservation of the persistent storage volume in the system resource allocation database. The orchestrator activates the constructed isolated guest and the isolated guest accesses the persistent storage volume.",0.46566921558719937,0.012360502,0.026543524,0,0,0,0,0,0,2,2
5586710,9927139,Pliable-wall air ducts with internal expanding structures,"Example air ducts comprising pliable tubular sidewalls are provided with example internal frameworks that hold the duct in a generally expanded shape even when the duct is depressurized. The framework tensions the pliable sidewall material along the length of the ducts to keep the material taut. In some examples, the framework is restrained within the duct such that the duct's sidewall, being in tension, holds the framework in compression longitudinally. Thus, in the longitudinal direction, the duct is in tension and the framework is in compression. To prevent the framework from buckling under the compressive force, some example frameworks comprise a central longitudinal shaft with a plurality of radial spokes and rings that help hold the shaft straight. In some examples, the rings also help hold the duct radially expanded.",0.466152262319219,0.0087711522,0.018816067,0,0,0,0,0,0,4,4
5593882,9934372,Technologies for performing orientation-independent bioimpedance-based user authentication,"Technologies for performing orientation-independent bioimpedance-based user authentication include a compute device. The compute device includes a plurality of electrodes usable to transmit an alternating current and measure a bioimpedance in a section of the body of a user. The compute device is to transmit, with a pair of the electrodes, an alternating current through the section of the body of the user, measure, with a pair of the electrodes, a bioimpedance of the section of the body to the transmitted alternating current, generate a tomographic image as a function of the measured bioimpedance, identify a position of a fiduciary marker in the tomographic image, rotate the tomographic image to a predefined orientation as a function of the position of the fiduciary marker, extract one or more biometric features from the rotated tomographic image, and perform authentication of the user as a function of the extracted one or more biometric features.",0.4671278847318618,0.020511229,0.043909237,0,0,0,0,0,0,25,25
5468907,9808546,Method and apparatus for rapid sterilization of a room,"Methods and systems for sterilizing a room are disclosed, including using a laser positioned within a housing to generate a pulsed laser beam; and intercepting the pulsed laser beam with a scattering optical element to substantially isotropically scatter the radiation of the pulsed laser beam outside the housing to sterilize the room. The scattering optical element comprises a hollow fused silica bulb filled with solid fused silica spheres or a fiber optic bundle and in some embodiments the scattering optical element is rotated. The pulsed laser beam comprises a wavelength ranging between about 200 nm to about 320 nm and in some embodiments comprises nanosecond or picosecond light pulses. Other embodiments are described and claimed.",0.4672251335736029,0.0068913586,0.014749546,0,0,0,0,3,6,6,12
5510319,9850244,Method for preparing Palbociclib,"The invention discloses a method for preparing Palbociclib (I). The preparation method comprises the steps of: causing a ring-closing reaction of 2-acetyl-2-butenoic acid methyl ester and malononitrile to occur in an alkaline condition to generate 1,4,5,6-tetrahydro-2-methoxyl-4-methyl-5-acetyl-6-oxy-3-pyridine carbonitrile (II); causing a substitution reaction of the intermediate(II) and halogenated cyclopentane(III) to occur under the effect of acid binding agent to generate N-cyclopentyl-1,4,5,6-tetrahydro-2-methoxyl-4-methyl-5-acetyl-6-oxy-3-pyridinecarbonitrile (IV); causing a condensation reaction of the intermediate(IV) and N-[5-(1-piperazinyl)-2-pyridinyl]guanidine (V) to occur to generate 6-acetyl-8-cyclopentyl-5,8-dihydro-5-methyl-2-[[5-(1-piperazinyl)-2-pyridinyl]amino]-pyrido[2,3-d]pyrimidin-7(6H)-one (VI); and causing a dehydrogenation reaction of the intermediate(VI) and sodium selenate to occur to prepare Palbociclib(I).The preparation method has readily available raw materials and a simple process, is economical and environmentally friendly, and is suitable for industrial production.",0.4672975189241914,0.0034631621,0.0074110432,0,0,0,0,0,0,237,237
5566365,9906651,System and method for processing media requests during telephony sessions,"In a preferred embodiment, the method of caching media used in a telephony application includes: receiving a media request; sending the media request to a media layer using HTTP; the a media layer performing the steps of checking in a cache for the media resource; processing the media request within a media processing server; and storing the processed media in the cache as a telephony compatible resource specified by a persistent address. The system of the preferred embodiment includes a call router and a media layer composed of a cache and media processing server.",0.4680725917072717,0.0069898572,0.014933276,0,0,0,0,0,0,0,0
5635501,9976274,Ground anchor system and method,"A ground anchor system configured for introducing into a borehole, and comprising a plurality of straps each having a length dimension extending along a central longitudinal axis of the ground anchor system. Each of said straps has a width dimension taken along a major axis and a thickness dimension taken along a minor axis. The major axis and the minor axis are disposed at a transverse plane of the ground anchor system and intersect at a middle point. The middle point of each of said straps is intersected by an imaginary line extending through the longitudinal axis at the transverse plane. The imaginary line forms an angle smaller than 90ÃÂ° with the major axis of the respective strap.",0.4682208578913932,0.005949188,0.012705944,0,0,0,0,0,0,0,0
5611196,9951810,Electrical submersible motor radial support bearing,"An electric submersible motor radial support bearing is described. An electric submersible motor includes a motor shaft extending longitudinally through a stator bore, the motor shaft bendable out of alignment with a longitudinal axis of the stator bore, a carrier keyed the stator bore, each rotor section of the motor separated from an adjacent rotor section by a roller bearing including a rounded roller cage between a rotatable inner race and a non-rotatable outer race, the inner race inward of the roller cage and rotatably secured to the motor shaft, the outer race having a curved inner diameter (ID) forming a roller cage socket, an outer diameter (OD) of the outer race non-rotatably secured to an ID of the carrier, the roller cage and outer race forming a spheroidal joint as the roller cage pivots off the longitudinal axis of the stator bore as the motor shaft bends.",0.4688463531022009,0.01049974,0.022394842,0,0,0,0,0,0,2,2
5611771,9952386,Multi-electrode system with vibrating electrodes,"A multi-electrode system includes a fiber holder that holds at least one optical fiber, a plurality of electrodes arranged to generate a heated field to heat the at least one optical fiber, and a vibration mechanism that causes at least one of the electrodes from the plurality of electrodes to vibrate. The electrodes can be disposed in at least a partial vacuum. The system can be used for processing many types of fibers, such processing including, as examples, stripping, splicing, annealing, tapering, and so on. Corresponding fiber processing methods are also provided.",0.4688837784404055,0.011614126,0.024769733,0,0,0,0,0,0,0,0
5438151,9777580,Gas turbine engine airfoil,"An airfoil for a turbine engine includes an airfoil that has pressure and suction sides that extend in a radial direction from a 0% span position at an inner flow path location to a 100% span position at an airfoil tip. The airfoil has a relationship between a leading edge dihedral and a span position. The leading edge dihedral is negative from the 0% span position to the 100% span position. A positive dihedral corresponds to suction side-leaning, and a negative dihedral corresponds to pressure side-leaning. The airfoil has a relationship between a trailing edge dihedral and a span position. The trailing edge dihedral is positive from the 0% span position to the 100% span position. A positive dihedral corresponds to suction side-leaning and a negative dihedral corresponds to pressure side-leaning. The airfoil includes at least one of a least negative dihedral in a range of 5-15% span position, a least negative dihedral in a range of 0-10% span position and a least positive trailing edge dihedral in a 40%-55% span position.",0.469538983201494,0.010438724,0.022231858,0,0,0,0,0,0,0,0
5641118,9981914,"Hydrogen barrier agent, hydrogen barrier film forming composition, hydrogen barrier film, method for producing hydrogen barrier film, and electronic element","To provide a hydrogen barrier agent capable of imparting hydrogen barrier performance to various materials; a hydrogen barrier film forming composition including the hydrogen barrier agent; a hydrogen barrier film including the hydrogen barrier agent; a method for producing a hydrogen barrier film, which uses the hydrogen barrier film forming composition; and an electronic element provided with the hydrogen barrier film. A compound having a specific structure including an imidazolyl group is used as the hydrogen barrier agent. Furthermore, the hydrogen barrier film forming composition is prepared by blending the above-mentioned hydrogen barrier agent into the base material component. In addition, the hydrogen barrier film is formed using the hydrogen barrier film forming composition.",0.46954935383446184,0.0051799971,0.011031848,0,0,0,0,0,0,0,0
5585744,9926169,Universal winder,"A winder may include a body, a spindle, and a manually actuated winding mechanism. The spindle may be coupled to the body and constructed and arranged to be rotatable with respect to the body and to be removably coupled to at least one spool. The manually actuated winding mechanism may be coupled to the spindle and constructed and arranged to rotate the spindle and the at least one spool.",0.46969712277561143,0.0097814919,0.020825105,0,0,0,0,0,0,0,0
5624130,9964839,"Projection system, projector apparatus, imaging apparatus, and projection method","Even when a high-performance imaging apparatus is not used, luminance unevenness and color unevenness of an image (video) projected on a projection plane by the projection type projector apparatus are appropriately reduced. Using a coefficient Br (0Ã¢ÂÂ¤BrÃ¢ÂÂ¤1) set by a coefficient setting unit, the projection system obtains, based on the gamma characteristic of the entire system of the projection system, a target image for reducing the number of pixels saturated when the image is projected. Then, the projection system performs correction processing using the obtained target image based on the gamma characteristic of the entire system of the projection system and a white value. This reduces the number of saturated pixels of the projected image in the projection system. Furthermore, even in a case or similar cases when a captured image obtained by capturing a projected image has a bad S/N ratio, image projection processing that does not cause a user discomfort in viewing the projected image (or captured image) is achieved.",0.46990264868256587,0.016545128,0.035209693,0,0,0,0,0,0,38,38
5474787,9814478,Clot retrieval system,Catheter-delivered endovascular medical devices are described. The devices may include a pull wire attached to a distal body. The distal body may be formed of a distal body outer body comprising a basket comprised of a plurality of cells defined by a plurality of basket strips and a distal body inner body located in the interior of the distal body outer body and comprising a plurality of distal braided mesh openings formed by a plurality of woven linear strands. The distal braided mesh openings may be smaller than the cells when the device is in the relaxed state. Methods of using and making the devices are also described.,0.4702983340131049,0.010924275,0.023228394,0,0,0,0,0,0,2,5
5637387,9978167,Image cropping according to points of interest,"In one embodiment, a computing device determines one or more points of interest in an image. The computing device selects a viewport position including a pre-determined number of the points of interest. The computing device crops the image based at least in part on the viewport position.",0.47478171026612176,0.017776387,0.037441179,0,0,0,0,0,0,0,0
5511235,9851166,Firearm suppressor,"Methods and systems are provided for a sound suppressor adapted to be coupled to a firearm and including one or more baffle sections positioned within a body of the suppressor. In one embodiment, a sound suppressor comprises a unitary single-piece body, where a baffle section is positioned within the body and encapsulated by the body, the body and the baffle section forming one or more chambers, where the body and baffle section are formed integrally.",0.47513888771322044,0.011001687,0.023154676,0,0,0,0,0,0,0,0
5468633,9808271,Clot retrieval system,Catheter-delivered endovascular medical devices are described. The devices may include a pull wire attached to a distal body. The distal body may be formed of a distal body outer body comprising a basket comprised of a plurality of cells defined by a plurality of basket strips and a distal body inner body located in the interior of the distal body outer body and comprising a plurality of distal braided mesh openings formed by a plurality of woven linear strands. The distal braided mesh openings may be smaller than the cells when the device is in the relaxed state. Methods of using and making the devices are also described.,0.47540127861836595,0.011229214,0.023620496,0,0,0,0,0,0,10,10
5468714,9808352,Expandable spinal interbody spacer and method of use,"An expandable spinal implant configured for positioning within a space between adjacent vertebral bodies includes an upper body, a lower body, a ratchet mechanism, and a plurality of bone screws. The upper body and lower body are pivotably affixed at a first end and are capable of movement relative to each other. The ratchet mechanism is slidably disposed on one of the upper and lower body and is capable of engaging the opposite one of the upper and lower body thereby permitting movement of the upper and lower body relative to each other in a first direction, but not in a second direction. An insertion instrument capable of being attached to the expandable spinal instrument and a method of performing spinal surgery is also disclosed.",0.4756389240482705,0.015164226,0.031881802,0,0,0,0,0,0,4,4
5468976,9808615,Medical leads and related systems that include a lumen body that is joined to a lead body and that has multiple filar lumens,"Medical leads include a lumen body at an end of the lead, and the lumen body includes multiple filar lumens. The lumen body is joined to a lead body, and electrical connectors are longitudinally spaced along the lumen body. Filars within the filar lumens are directed through filar passageways within the lumen body to attach to the electrical connectors on the lumen body. The filar passageways may be aligned with the filar lumens, and slots within the electrical connectors may be aligned with the filar passageways to facilitate assembly. The lumen body may provide additional stiffness to the end of the lead where the lumen body is located to facilitate lead insertion into the medical device. The filar lumens of the lumen body may have a longitudinally straight configuration so that the portions of filars within the filar lumens are held in a longitudinally straight configuration.",0.47610185354858975,0.010538027,0.022133976,0,0,0,0,0,0,1,1
5550324,9890499,Paper recycling device and paper recycling method,"A paper recycling method includes defibrating first paper by dry type crushing into defibrated material, transporting the defibrated material using a first transport unit, deinking by an air flow classification of the defibrated material after the transporting by the first transport unit, transporting using the second transport unit the defibrated material after the deinking by the classifying process, and forming second paper with the defibrated material after the transporting by the second transport unit.",0.4769166416936246,0.0027920192,0.0058543128,0,0,0,0,0,0,0,0
5611086,9951700,Intake air temperature estimation system for turbocharged engine,"An intake air temperature estimation system includes: an adiabatically compressed intake air temperature computing unit that computes an adiabatically compressed intake air temperature based on an intake air temperature before compression, an intake air pressure before compression and an intake air pressure after compression; and an estimated intake air temperature computing unit that computes an estimated intake air temperature. The estimated intake air temperature computing unit variably sets a coefficient of the function in response to an amount of change per unit time in the intake air pressure after compression such that a followability of the estimated intake air temperature to the adiabatically compressed intake air temperature at the time when the amount of change is large is higher than a followability of the estimated intake air temperature to the adiabatically compressed intake air temperature at the time when the amount of change is small.",0.47725798150312254,0.0093563516,0.01960439,0,0,0,0,0,0,0,0
5593118,9933602,Optical imaging lens,"An optical imaging lens includes a first lens of an image-side surface with a concave portion in a vicinity of its optical-axis, a second lens of an object-side surface with a convex portion in a vicinity of its optical-axis, a third lens of an image-side surface with a concave portion in a vicinity of its optical-axis, a fifth lens of negative refractive power and with a thickness along its optical-axis larger than that of the second lens. EFL is the effective focal length of the optical imaging lens, TTL is the distance from the object-side surface of the first lens element to an image plane, ALT is a total thickness of all five lenses, the second lens has a second lens thickness T2 and an air gap G34 is between the third lens element and the fourth lens element along the optical axis to satisfy TTL/EFLÃ¢ÂÂ¤1.000, TTL/G34Ã¢ÂÂ¤12.000 and ALT/T2Ã¢ÂÂ¤12.900.",0.47756001553886707,0.011741334,0.024586091,0,0,0,0,0,0,5,5
5508572,9848486,Induction devices and methods of using them,"Certain embodiments described herein are directed to induction devices that can be used to sustain a plasma. In certain configurations, the induction device may comprise one or more radial fins electrically coupled to a base. The induction device may take numerous forms including, for example, coils and plate electrodes.",0.4779487253852527,0.010744685,0.022480832,0,0,0,0,0,0,0,0
5599053,9939584,Base member used for fusion splicer for joining optical fibers and fusion splicer,"On a top face (24a) of a base member (3), V-shaped grooves (15a) and (23a) are provided. On a reverse face (24b) of a base member (3), V-shaped grooves (15b) and (23b) are provided. The V-shaped grooves (15a) and (15b), which are first V-shaped grooves and are for holding optical fibers, and the V-shaped grooves (23a) and (23b), which are second V-shaped grooves and are for holding electrode rods (7), are formed facing each other, respectively. The positions of optical fibers and the electrode rods (7) are determined by the V-shaped grooves (15a) and (15b) and the V-shaped grooves (23a) and (23b), respectively.",0.4779666341195315,0.015312922,0.032037638,0,0,0,0,0,0,45,45
5615346,9955987,Clot retrieval system,Catheter-delivered endovascular medical devices are described. The devices may include a pull wire attached to a distal body. The distal body may be formed of a distal body outer body comprising a basket comprised of a plurality of cells defined by a plurality of basket strips and a distal body inner body located in the interior of the distal body outer body and comprising a plurality of distal braided mesh openings formed by a plurality of woven linear strands. The distal braided mesh openings may be smaller than the cells when the device is in the relaxed state. Methods of using and making the devices are also described.,0.47805260830362517,0.011256471,0.023546511,0,0,0,0,0,0,2,2
5558454,9898680,"Feature image generation apparatus, classification apparatus and non-transitory computer-readable memory, and feature image generation method and classification method","A feature image generation apparatus includes circuitry. The circuitry generates, on the basis of a processing target image in which an object appears, a first image showing the object, and generates, as a feature image showing a feature of the object, at least a part of a rotational composite image obtained by composition of a plurality of rotated images obtained by rotating the first image.",0.47818867851053826,0.015816223,0.033075277,0,0,0,0,0,0,20,20
5542406,9882520,Method for controlling the movement of a drive axis of a drive unit,"To be able to activate a smoothing filter for a setpoint, with which the movement of a drive axis (A, Ai) of a drive unit (AE) can also be controlled during the movement without a negative effect on the movement, it is provided that the smoothing filter (10) is initialized with a setpoint profile (Sinit) so that a current movement phase ((S0, {dot over (S)}0, . . . , S0(x))) is continued continuously and the repeated time derivative (S(x+1)) of the highest time derivative (S(x)) of the setpoint (S(t), S(k)) is limited.",0.4783309434122005,0.0094578555,0.019772619,0,0,0,0,0,0,35,35
5643939,9984753,3D flash memory device having different dummy word lines and data storage devices including same,"A three-dimensional (3D) flash memory includes a first dummy word line disposed between a ground select line and a lowermost main word line, and a second dummy word line of different word line configuration disposed between a string select line and an upper most main word line.",0.4789756488650383,0.011233983,0.023454184,0,0,0,0,0,0,0,0
5577504,9917868,Systems and methods for medical diagnostic collaboration,"Certain examples provide systems and methods for medical diagnostic collaboration. An example medical collaboration system includes an imaging service manager to provide a first device access to images from a database in response to a request received, the images to be viewed at the first device as first images; a collaboration server to access a request to initiate a conversation between the first device and a second device, in response to the conversation being initiated between the first device and the second device, the collaboration server to generate a study identifier that describes a viewport hanging protocol of the first images at the first device; a conversation manager to: access the images from the database in response to the second device launching the study identifier, the images to be viewed at the second device as second images; organize the second images based on the viewport hanging protocol; and enable the second images to be viewable at the second device to enable real-time collaboration between the first device and the second device.",0.47965224763961845,0.015021103,0.031316653,0,0,0,0,0,0,3,3
5315319,9653870,Rare-earth doped gain fibers,"Rare earth oxides doped multicomponent glass fibers for laser generation and amplification, including a core and a cladding, the core comprising at least 2 weight percent glass network modifier selected from BaO, CaO, MgO, ZnO, PbO, K2O, Na2O, Li2O, Y2O3, or combinations; wherein the mode of the core is guided with step index difference between the core and the cladding, a numerical aperture of the fiber is between 0.01 and 0.04; core diameter is from 25 to 120 micron, and a length of the gain fiber is shorter than 60 cm.",0.48022067867949775,0.0045667458,0.0095096817,0,0,0,0,1,2,0,0
5599924,9940463,System and method for secure authentication,"A method for device authentication comprises receiving, by processing hardware of a first device, a message from a second device to authenticate the first device. The processing hardware retrieves a secret value from secure storage hardware operatively coupled to the processing hardware. The processing hardware derives a validator from the secret value using a path through a key tree, wherein the path is based on the message, wherein deriving the validator using the path through the key tree comprises computing a plurality of successive intermediate keys starting with a value based on the secret value and leading to the validator, wherein each successive intermediate key is derived based on at least a portion of the message and a prior key. The first device then sends the validator to the second device.",0.48032266449964733,0.010489722,0.021838907,0,0,0,0,0,0,2,2
5528602,9868638,Methods of making and purifying carbon nanotubes,"In one aspect, methods of making semiconducting single-walled carbon nanotubes are described herein. In some implementations, a method of making semiconducting single-walled carbon nanotubes comprises providing a plurality of semiconducting nanotube seeds including (n,m) nanotube seeds and non-(n,m) nanotube seeds. The method further comprises illuminating the plurality of nanotube seeds with a first laser beam having a first wavelength and a second laser beam having a second wavelength, the second wavelength differing from the first wavelength. The first wavelength corresponds to an absorption maximum for a (n,m) carbon nanotube and the second wavelength corresponds to a photoluminescence emission frequency for the (n,m) carbon nanotube.",0.4803526708551768,0.0031877786,0.0066363295,0,0,0,0,0,0,0,0
5626749,9967474,Image capturing apparatus,"An image capturing apparatus includes an interval shooting section (51) that performs an interval shooting process, a lighten compositing section (54) that performs a lighten compositing process using images captured one by one by the interval shooting process, and a composite-image-in-progress displaying section (55) that, when a first operation is performed, causes a composite image in a first memory area, which is used as a compositing buffer for the lighten compositing process, to be displayed on an LCD monitor without causing the interval shooting process to be stopped.",0.4814193839132366,0.017290946,0.035916597,0,0,0,0,0,0,1,1
5525215,9865236,Guitar pick,"The present invention is directed to a guitar pick or plectrum for use with a stringed musical instrument and which is constructed with generally two or three veneers which are adhered to each other such that each veneer is cross grain to each adjacently adhered veneer. In other embodiments, the tip portion of the plectrum has a gauge less than the grip portion of the plectrum.",0.48162022271817134,0.0044327416,0.0092038112,0,0,0,0,0,0,11,11
5556161,9896374,Glass for chemical tempering and chemically tempered glass,"To provide chemically tempered glass which is less likely to break even if scratched. Chemically tempered glass, which comprises, as represented by mole percentage based on the following oxides, from 56 to 72% of SiO2, from 8 to 20% of Al2O3, from 9 to 25% of Na2O, from 0 to 2% of K2O, and from 0 to 15% of MgO, and which has a surface compressive stress of at least 900 MPa and an internal tensile stress of at most 30 MPa. Glass for chemical tempering, which comprises, as represented by mole percentage based on the following oxides, from 56 to 69% of SiO2, from 8 to 16% of Al2O3, from 9 to 22% of Na2O, from 0 to 1% of K2O, from 5.5 to 14% of MgO, from 0 to 2% of ZrO2, and from 0 to 6% of B2O3.",0.4818451937055775,0.0041675051,0.008649054,0,0,0,0,0,0,42,42
5466343,9805950,Semiconductor device and method of manufacturing the same,"A method of manufacturing a semiconductor device including: (a) forming a first insulation film on a semiconductor substrate; (b) forming a first coil on the first insulation film; (c) forming a second insulation film on the first insulation film so as to cover the first coil; (d) forming a first pad on the second insulation film at a position not overlapped with the first coil in a planar view; (e) forming a laminated insulation film on the second insulation film, the laminated insulation film having a first opening from which the first pad is exposed; and (f) forming a second coil and a first wiring on the laminated insulation film, wherein the second coil is disposed above the first coil, the first coil and the second coil are not connected by a conductor but magnetically coupled to each other, the first wiring is formed from an upper portion of the first pad to an upper portion of the laminated insulation film and is electrically connected to the first pad, and the laminated insulation film includes a silicon oxide film, a silicon nitride film on the silicon oxide film, and a resin film on the silicon nitride film.",0.4821234622500234,0.012253351,0.02541538,0,0,0,0,0,0,0,0
5631754,9972507,Method for encapsulating large-area semiconductor element-mounted base material,"Provided is an encapsulation method not causing molding failures such as filling failures and flow marks when collectively encapsulating a large-area silicon wafer or substrate with a resin composition. Specifically, provided is a method for encapsulating a semiconductor element-mounted base material, using a curable epoxy resin composition containing: an epoxy resin (A), a curing agent (B), a pre-gelatinizing agent (C) and a filler (D). The semiconductor element-mounted base material is collectively encapsulated under conditions of (a) molding method: compression molding, (b) molding temperature: 100 to 175ÃÂ° C., (c) molding period: 2 to 20 min and (d) molding pressure: 50 to 350 kN.",0.48250932887498926,0.0099290982,0.020578044,0,0,0,0,0,0,48,48
5524138,9864150,Optical interconnection component,"The present invention relates to an optical interconnection component enabling implementation of optical fiber connection with higher accuracy than by the conventional technologies. The optical interconnection component is configured to maintain arrangement of end faces of a plurality of rotationally-aligned MCFs, so as to reduce connection loss to another component. Since arrangement of the MCFs can be confirmed by markers provided on a holding portion holding the plurality of MCFs inside, it becomes feasible to achieve the optical connection with higher accuracy.",0.4832971963248146,0.015453684,0.03197553,0,0,0,0,0,0,49,49
980081,5292959,"4,4-dinitroadamantange-2,6-dione"," 4,4-Dinitroadamantane-2,6-dione,6, and a method of making the same. ",0.4842343236811878,4.0382888e-06,8.3395344e-06,0,0,0,0,0,0,0,0
5540640,9880739,Method and system for cascaded FlashCopyÃÂ® zoning and algorithm and/or computer program code and method implementing the same,A method for storage volumes in a cascade of storage volumes including starting a first data map relating a first storage volume to a second storage volume while a second data map relating the first storage volume and a third storage volume is active. Starting the first data map uses a zone map that relates the first storage volume to a zone within the cascade of storage volumes.,0.4842865597227824,0.0087110149,0.017987315,0,0,0,0,0,0,1,1
5639096,9979883,"Imaging method for image sensor, imaging apparatus, and electronic device","The present disclosure provides an imaging method for an image sensor, an imaging apparatus and an electronic device. The image sensor includes a photosensitive pixel array and a filter arranged on the photosensitive pixel array. The filter includes an array of filter units. Each filter unit and a number of adjacent photosensitive pixels covered by the filter unit in the photosensitive pixel array form a synthesized pixel. The method includes: reading an output of the photosensitive pixel array, extracting pixel values of photosensitive pixels within different synthesized pixels from a read-out single-frame high-resolution image, and combining the pixel values so as to obtain a number of multi-frame low-resolution images; synthesizing the number of multi-frame low-resolution images.",0.48458520245635134,0.014142419,0.029184587,0,0,0,0,0,0,10,10
5586711,9927140,Pliable-wall air ducts with internal expanding structures,"Pliable-wall air ducts with internal expanding structures are disclosed. An example air duct system includes a shaft to be disposed within an air duct, to extend in a longitudinal direction, and to be in longitudinal compression. The air duct system also includes a plurality of ribs to be coupled to the shaft and to engage an inner surface of the air duct and a spring to be disposed within the air duct, the spring to be coupled to the shaft. The spring under stress being a contributing factor in both the shaft being in longitudinal compression and the air duct being in longitudinal tension.",0.4847785341719304,0.012699863,0.026197247,0,0,0,0,0,0,23,23
5620356,9961041,Withdrawal of a message sent in a social networking system,"Some embodiments of a method for withdrawal a message include receiving, by a mobile device, an input to send a first message to a first recipient, the first message containing at least one image or video. The mobile device processes the first message for transmittal to the first recipient. In response to detecting a request to withdraw the first message within a timeout period, the mobile device determines that the first message has not been sent from the mobile device and terminates the processing of the first message for sending.",0.4850513838994416,0.013360509,0.027544523,0,0,0,0,0,0,0,0
5408597,9747824,Center of gravity adjustable twirling device,"A center of gravity adjustable twirling device detachably attaches to a fabric-article at a peripheral attachment point or a central attachment point, and enables rotation of fabric-article, causing the fabric-article to unfurl and twirl at a rate and style dependent on the center of gravity formed from varying attachment points on the fabric-article. A rod forms the central axis of the device. A textured outer sleeve encapsulates the rod and enables secure grasping of the device. A first axis positions in the outer sleeve, fixedly attaching to a first rod end. A fastening mechanism at a sleeve distal end of the sleeve serves to retain the fabric article. The fastening mechanism rotates freely about the first axis while retaining the fabric-article. The rotating fastening mechanism and the stationary first axis form a rotational relationship with low friction coefficient. A second axis pins a strap to the second rod end.",0.4854486098809783,0.0095007429,0.019571058,0,0,0,0,0,0,90,90
5417903,9757205,Weight module for a stand base for a surgical microscope,"The stand base is for a surgical microscope. The stand base is for setting up on a floor configured as a planar surface and includes at least a first weight module; a base body defining an underside and accommodating the first weight module; a support arrangement connected to the base body and supporting the stand base with at least three support points in contact engagement with the floor to permit setting up the stand base; the support points conjointly defining a support plane whereat the support points are in contact engagement with the floor; the underside of the base body facing toward the support plane; an ancillary body; the base body having a receiving arrangement in the underside for releasably accommodating the ancillary body; and, the underside of the base body and the support plane conjointly defining a smallest spacing therebetween which is greater than 10 cm.",0.4855147726497481,0.014596403,0.030063767,0,0,0,0,0,0,0,0
5493940,9833757,Device for stirring,"A device for stirring a liquid or a granular material comprising a stirring agitator, a rotating drive shaft for rotating the stirring agitator, a rotating drive shaft for rotating the stirring agitator, a stationary axle extending in an essentially vertical direction about which the stirring agitator is adapted to rotate, and a transfer arrangement for contactless transfer of rotation of the drive shaft to the stirring agitator. The device has a center axis around which the stirring agitator and the drive shaft are adapted to rotate, and means for generating a magnetic force exerting an upwardly directed force component on the stirring agitator. The means for generating a magnetic force comprises a first element arranged in a stirring agitator and a second element associated with the stationary axle. At least one of the first element and the second element comprises a permanent magnet. At least one of the first element and the second element is arranged such that the center axis extends through the first element and/or the second element.",0.4877576902873891,0.01236854,0.02535796,0,0,0,0,0,0,0,0
5630514,9971261,Toner,"An electrostatic-image developing toner including at least a binder resin; a colorant; and a release agent, wherein an average circularity of particles having a particle diameter in a range of 0.79 times or more but less than 1.15 times as large as a most frequent diameter in a number particle size distribution of the toner is within a range of 1.010 times or more but less than 1.020 times as high as an average circularity of particles having a particle diameter of 1.15 times or more as large as the most frequent diameter.",0.48823246385571994,0.0079575237,0.016298637,0,0,0,0,0,0,5,5
5529905,9869950,Toner agitator assembly,A toner container according to one example embodiment includes a housing having a reservoir for storing toner and a drive shaft positioned in the reservoir. The drive shaft is rotatable about a rotational axis in an operative rotational direction. A toner agitator extends from the drive shaft in the reservoir. The toner agitator is rotatable around the rotational axis of the drive shaft as the drive shaft rotates. The toner agitator folds relative to the drive shaft counter to the operative rotational direction if resistance to rotation of the toner agitator provided by toner in the reservoir exceeds a threshold amount. The toner agitator is biased relative to the drive shaft in the operative rotational direction. A radial length of the toner agitator decreases when the toner agitator folds relative to the drive shaft counter to the operative rotational direction.,0.4884277477398625,0.011540078,0.023626991,0,0,0,0,0,0,2,2
5597679,9938202,Coating for improved granular fertilizer efficiency,"A fertilizer granule having a coating on at least of portion of a surface of the granule. The coating is made of one or more complexing agents and a coating agent of one or more of a fatty acid, fatty acid ester, organic oil mineral oil or combinations thereof. The coating may optionally include a surfactant and micronutrients. The coated fertilizer granules demonstrates a noted improvement in the utilization of the nutrients of plants and crops.",0.48851336489407576,0.0055723679,0.011406787,0,0,0,0,0,0,38,38
5630484,9971230,Lifetime extending and performance improvements of optical fibers via loading,A method of making a microstructured optical fiber comprising loading the core and cladding materials of the fiber with hydrogen and deuterium at a loading temperature; annealing the fiber at a selected temperature Tanneal; pumping the fiber with radiation; and reducing the temperature of the fiber and storing the fiber at the reduced temperature before the step of pumping the fiber; and wherein the method allows the hydrogen and the deuterium to become bound to the core material and the cladding material.,0.4886366179352119,0.0082057016,0.016793055,0,0,0,0,0,0,38,38
