,patent,title,abstract,forward_div_backward_cousine,forward_cosine,backward_cosine,new_word,new_word_reuse,new_bigram,new_bigram_reuse,new_trigram,new_trigram_reuse,new_word_comb,new_word_comb_reuse
5525797,9865819,Nitrogen annulated perylene diimides for use as electron transport materials in organic electronic devices,PDI derivatives useful as opto-electronically active materials or for the synthesis of such materials. Certain compounds herein function as efficient electron acceptors and are useful as electron active components of electronic devices.,2.145510507,0.042755079,0.019927695,0,0,0,0,0,0,54,54
5559046,9899276,"Process for making an integrated circuit that includes NCEM-enabled, interlayer overlap-configured fill cells, with NCEM pads formed from at least three conductive stripes positioned between adjacent gates","A process for making an integrated circuit, either in the form of a wafer, die, or chip, includes instantiating multiple standard cell-compatible fill cells, configured to enable non-contact electrical measurements. Such instantiated fill cells include mesh pads that contain at least three conductive stripes disposed between adjacent gate stripes. Such instantiated fill cells further include geometry to enable non-contact evaluation of interlayer overlap shorts and/or leakages.",2.145323828,0.040781263,0.019009374,0,0,3,6,4,8,1,1
5475024,9814718,MNK inhibitors and methods related thereto,"The present invention relates to compounds according to Formula (I):or a stereoisomer, tautomer or pharmaceutically acceptable salt thereof, wherein R1, R2, R3, R4a, R4b, R5, R6, R7, R8, W1, W2, Y and n are as defined herein. Also described are pharmaceutically acceptable compositions of Formula I compounds as well as methods for utilizing the compounds of Formula I and the pharmaceutically acceptable compositions of Formula I compounds as inhibitors of Mnk as well as therapeutics for the treatment of diseases such as cancer.",2.141148965,0.043321867,0.020233,0,0,0,0,0,0,43,43
5493624,9833440,"Substituted aliphanes, cyclophanes, heteraphanes, heterophanes, hetero-heteraphanes and metallocenes useful for treating HCV infections","The present disclosure provides substituted aliphanes, cyclophanes, heteraphanes, heterophanes, hetero-heteraphanes and metallocenes, of Formula ID-M-DÃ¢ÂÂÃ¢ÂÂ(Formula I)useful as antiviral agents. In certain embodiments disclosed herein M is a group Ã¢ÂÂP-A-PÃ¢ÂÂ where A isCertain substituted aliphanes, cyclophanes, heteraphanes, heterophanes, hetero-heteraphanes and metallocenes disclosed herein are potent and/or selective inhibitors of viral replication, particularly Hepatitis C virus replication. Pharmaceutical compositions/and combinations containing one or more substituted aliphanes, cyclophanes, heteraphanes, heterophanes, hetero-heteraphanes and metallocenes and a pharmaceutically acceptable carrier are also provided by this disclosure. Methods for treating viral infections, including Hepatitis C viral infections are provided by the disclosure.",2.139893671,0.021060945,0.009842052,0,0,0,0,0,0,81,81
5623177,9963881,Gutter expansion joint,"A gutter expansion joint includes a first metal sheet, a second metal sheet and a roof membrane strip. A thermoplastic polyolefin coating is applied to one side of the first and second metal sheets. A first end of the roof membrane strip overlaps the first metal sheet and is secured to the first metal. A second end of the roof membrane strip overlaps the second metal sheet and is secured to the second metal sheet. The first metal sheet, the roof membrane strip and the second metal sheet are bent to be received by an inner perimeter of two adjacent gutters. A bead of non-curing sealant is applied to an inside surface of the two adjacent gutters, before insertion of the gutter expansion joint. A gutter expansion joint cover is attached to an outside perimeter of the two adjacent gutters.",2.139006754,0.037331779,0.017452857,0,0,0,0,0,0,1,1
5628185,9968921,Ethylene oligomerization catalyst systems using chemically-treated solid oxides,"Disclosed herein are catalyst compositions containing a heteroatomic ligand transition metal compound complex, a chemically-treated solid oxide, and an organoaluminum compound. These catalyst compositions can be used in an ethylene oligomerization process to produce a liquid oligomer product containing hexene and octene, as well as a solid polymer product with a molecular weight sufficiently high to permit easy separation of the liquid oligomer product from the solid polymer product.",2.138105152,0.038374707,0.017947998,0,0,0,0,0,0,44,44
5548285,9888440,Systems and methods for reconfiguration of node hardware in a network of moving things,"Communication network architectures, systems and methods for supporting a network of mobile nodes. As a non-limiting example, various aspects of this disclosure provide communication network architectures, systems, and methods for supporting dynamically re-configurable and adaptable network devices in a communication network comprising a complex array of both static and moving communication nodes (e.g., the Internet of moving things).",2.13645597,0.09485437,0.044397999,0,0,0,0,0,0,0,0
5597730,9938254,"Antiproliferative compounds, and their pharmaceutical compositions and uses","Compounds of formula A-I and B-I, compositions comprising the compounds, methods of making the compounds and methods of their uses are disclosed.",2.13469738,0.035254888,0.016515169,0,0,0,0,0,0,156,156
5584888,9925309,Composition comprising hyaluronic acid and mepivacaine,"Compositions and methods for the surface appearance of the skin a subject are provided. An injectable composition comprising at least hyaluronic acid or a salt thereof; and an effective amount of at least mepivacaine or a salt thereof are provided. The hyaluronic acid optionally has an average molecular weight ranging from 50,000 to 10,000,000 Daltons, and may be crosslinked hyaluronic acids, non-crosslinked hyaluronic acids, or a combination, in some embodiments. The compositions and methods of the present invention are useful for treating and preventing the cutaneous signs of chronological aging and/or induced by external factors such as stress, air pollution, tobacco or prolonged exposure to ultraviolet (UV) exposure, impaired surface appearance of the skin, impaired viscoelastic or biomechanical properties of the skin, and/or the long-lasting filling of volume defects of the skin.",2.134077531,0.028301146,0.013261536,0,0,0,0,0,0,4227,4227
5607009,9947601,"Integrated circuit including NCEM-enabled, side-to-side gap-configured fill cells, with NCEM pads formed from at least three conductive stripes positioned between adjacent gates","An integrated circuit, in the form of a wafer, die, or chip, includes multiple standard cell-compatible fill cells, configured to enable non-contact electrical measurements. Such fill cells include mesh pads that contain at least three conductive stripes disposed between adjacent gate stripes. Such fill cells further include geometry to enable non-contact evaluation of side-to-side shorts and/or leakages.",2.130914922,0.041221049,0.019344296,21,185,52,459,79,702,2140,17799
5596972,9937491,Method for preparing chiral ferrocene diphosphine ligand,"A method for synthesizing (R)-(Ã¢ÂÂ)-1-((S)-2-diphosphino ferrocene)-ethyl-diphosphine by: 1) adding vinylferrocene, a chiral catalyst, and toluene to a first drying reactor; adding a phosphorus-hydrogen compound to the first drying reactor and allowing reactants in the first drying reactor to react; cooling the first drying reactor; adding water dropwise to the first drying reactor; extracting, drying, and recrystallizing a product to yield (R)-1-ferrocenylethyl-diphosphine; 2) adding the (R)-1-ferrocenylethyl-diphosphine and ether to a second drying reactor; adding a hexane solution including diethylzinc to the second drying reactor and allowing reactants in the second drying reactor to react; adding a phosphorus-chlorine compound dropwise to the second drying reactor, and heating and refluxing the reaction mixture in the second drying reactor; adding water to quench the reaction mixture in the second drying reactor; and extracting, drying, and recrystallizing the reaction mixture.",2.130282585,0.016520066,0.007754871,0,0,0,0,0,0,260,260
5538931,9879019,"Processes for the preparation of (3S,4R)-3-ethyl-4-(3H-imidazo[1,2-ÃÂ±]pyrrolo[2,3-e]-pyrazin-8-yl)-N-(2,2,2-trifluoroethyl)pyrrolidine-1-carboxamide and solid state forms thereof","The present disclosure relates to processes for preparing (3S,4R)-3-ethyl-4-(3H-imidazo[1,2-a]pyrrolo[2,3-e]pyrazin-8-yl)-N-(2,2,2-trifluoroethyl)pyrrolidine-1-carboxamide, solid state forms thereof, and corresponding pharmaceutical compositions, methods of treatment (including treatment of rheumatoid arthritis), kits, methods of synthesis, and products-by-process.",2.130122363,0.013097438,0.006148679,0,0,0,0,0,0,130,224
5549952,9890124,Benzazepine sulfonamide compounds,This invention relates to novel benzazepine sulfonamide compounds of the formula    ,2.129382514,0.036761615,0.017263979,0,0,0,0,0,0,545,545
5511426,9851359,Ultra bright dimeric or polymeric dyes with spacing linker groups,"Compounds useful as fluorescent or colored dyes are disclosed. The compounds have the following structure (I):or a stereoisomer, tautomer or salt thereof, wherein R1, R2, R3, R4, R5, L1, L2, L3, L4, M, m and n are as defined herein. Methods associated with preparation and use of such compounds are also provided.",2.1282957,0.049964204,0.023476157,0,0,0,0,0,0,141,141
5623014,9963718,LCMV-GP-VSV-pseudotyped vectors and tumor-infiltrating virus-producing cells for the therapy of tumors,"The invention relates to recombinant VSV viruses and viral vectors which produce a glycoprotein GP of the lymphocyte choriomeningitis virus (LCMV) instead of the G protein of the VSV, to virus producing cells which produce LCMV-GP-pseudotyped VSV virions, and to the use of said vectors and cells in the therapy of solid tumors, especially brain tumors.",2.127642181,0.014850682,0.006979878,0,0,0,0,0,0,72,72
5571272,9911587,Methods and systems for quantitative mass analysis,"A method of quantitative mass analysis of precursor species of different mass-to-charge (m/z) ratios from the same ion injection event is disclosed. A plurality of precursor ion species is introduced into a mass spectrometer at the same time, and isolated. A first subset of the isolated precursor ions having a first m/z ratio and a second subset of the isolated precursor ions having a second m/z ratio are fragmented. The fragmented ions are analyzed at the same time. A mass spectrum is generated for the fragment ions of the first and second subsets of precursor ions.",2.127176119,0.022539522,0.010595983,0,0,0,0,0,0,44,46
5405012,9744209,Vasopressin formulations for use in treatment of hypotension,Provided herein are peptide formulations comprising polymers as stabilizing agents. The peptide formulations can be more stable for prolonged periods of time at temperatures higher than room temperature when formulated with the polymers. The polymers used in the present invention can decrease the degradation of the constituent peptides of the peptide formulations.,2.126402066,0.023905348,0.011242158,0,0,1,4,0,0,12,31
1106330,5420264,"Non-human primate CD4 polypeptides, human CD4 molecules capable of glycosylation, fragments thereof, fusion proteins thereof, genetic sequences thereof, and the use thereof"," The present invention relates, in general, to substantially pure polynucleotide molecules specifying chimpanzee or rhesus monkey CD4, and fragments thereof and Gp120 binding molecules related to human CD4. The present invention further relates to polynucleotide molecules specifying CD4 fusion proteins and host cells containing the polynucleotide molecules. ",2.125908034,0.00816729,0.003841789,1,2,7,33,4,14,89,926
5516679,9856643,Work-station,"A work-station utilizes sound absorbing, translucent enclosure panels that allows light from outside of the work-station to enter. The translucent enclosure panels have an outside panel, and intermediate panel and an inside panel of a translucent plastic sheet material that form cells for dampening sound transmission through the enclosure panels. The inside panel has a plurality of apertures to allow sound to enter and be dissipated within the internal cells. A sound masking device is configured within the work-station and projects a dampening sound into the work-station, such as along the opening to work-station to produce a masking sound curtain for sound entering the work-station.",2.125730886,0.03328371,0.015657537,0,0,0,0,0,0,13,13
5436444,9775866,Co-encapsulation of live cells with oxygen-generating particles,"Microcapsules are described that comprise (a) a liquid aqueous or hydrogel core; (b) a semipermeable membrane surrounding said core; (c) live animal cells (e.g., pancreatic cells) in the core; and (d) oxygen-generating particles in said core, said oxygen-generating particles included in said microcapsules in an amount sufficient to lengthen the duration of viability of said animal cells in said microcapsules. Compositions comprising such microcapsules and uses thereof, such as in treating diabetes, are also described.",2.123953903,0.033564132,0.015802665,0,0,0,0,0,0,24,24
5567484,9907775,Compositions and methods of use of phorbol esters,"Methods and compositions containing a phorbol ester or a derivative of a phorbol ester are provided for the treatment of cytopathic diseases. Cytopathic diseases may be caused by a variety means such as viral infections like HIV and AIDS in a mammalian subject. The methods and compositions of the invention are effective for inhibiting de novo HIV infection, upregulating viral expression from latent provirus, inhibiting HIV-induced cytopathic effects, down regulating the HIV receptor, increasing ThI cytokine expression, and decreasing Th2 cytokine expression. Additional compositions and methods are provided which employ a phorbol ester or derivative compound in combination with at least one additional agent such as those used in HAART protocols or therapeutic agents used to treat opportunistic infections due to HIV in mammalian subjects.",2.123937925,0.019884748,0.009362208,0,0,0,0,0,0,2527,2527
5629758,9970501,Friction material,"In relation to the NAO friction material free of copper component, this invention is to provide the friction material that prevents the occurrence of metal catch while securing sufficient wear resistance. In the friction material manufactured by forming the NAO friction material composition which is free of copper component, the above-described friction material composition does not contain metal simple substance or alloy and contains, as the lubricant, metal sulfide having 600 centigrade or higher decomposition temperature to be decomposed into metal and sulfur, 2.0-5.0 weight % of graphite and a zirconium silicate as an abrasive material. Here, the metal sulfide is not a molybdenum disulfide or a tungsten disulfide. Especially, the content of the metal sulfide is preferably 0.5-2.0 weight % relative to the total amount of the friction material composition.",2.12378687,0.022938782,0.010800887,0,0,0,0,0,0,8,10
5627833,9968568,Compositions and methods for increasing the metabolic lifetime of dextromethorphan and related pharmacodynamic effects,"This disclosure relates to methods administering various compounds in conjunction with dextromethorphan to a human being. Dosage forms, drug delivery systems, and methods related to dextromethorphan or dextrorphan and bupropion, hydroxybupropion, erythrohydroxybupropion, threohydroxybupropion, or a metabolite or prodrug of any of these compounds are also disclosed.",2.121793051,0.011053636,0.005209573,0,0,0,0,0,0,157,160
5591909,9932380,Interleukin-2 muteins for the expansion of T-regulatory cells,"Provided herein are IL-2 muteins and IL-2 mutein Fc-fusion molecules that preferentially expand and activate T regulatory cells and are amenable to large scale production. Also provided herein are variant human IgG1 Fc molecules lacking or with highly reduced effector function and high stability despite lacking glycosylation at N297. Also, provided herein are linker peptides that are glycosylated when expressed in mammalian cells.",2.121651879,0.031585842,0.014887382,0,0,0,0,0,0,307,307
5622774,9963475,"Anthracene-9, 10-dione dioxime compound prodrugs and their uses","Chemical agents, such as disulfonamide derivatives of fluorene, anthracene, xanthene, dibenzosuberone and acridine, and similar heterocyclic ring structures; including, salts thereof that act as anti-cancer and anti-tumor agents, along with methods for preparing such agents, as well as pharmaceutical compositions containing such agents as active ingredients and methods of using these as therapeutic agents.",2.120158131,0.036621608,0.017273055,0,0,0,0,0,0,0,0
5578583,9918960,Topical oily foam compositions,Topical alcohol-free thermo labile oily foam composition comprising    ,2.119972721,0.016169192,0.007627076,0,0,0,0,0,0,86,86
5597818,9938343,Diagnostic method for determining the presence and amount of human interleukin-3 in a sample using novel IL-3 antibodies,"For determining the presence and amount of human interleukin 3 (IL-3) in a sample, the present invention provides a diagnostic method, wherein an anti-IL-3-antibody, fragment or construct thereof is added to said sample under conditions which allow for binding said antibody, fragment or construct thereof to IL-3 and detecting the amount of antibody bound IL-3 in said sample, wherein the anti-IL-3-antibody is clone 13. Further subject matter of the present invention are the novel antibody clone 13, a nucleic acid encoding said antibody and a hybridoma cell line which produces antibody clone 13. A diagnostic assay kit contains all necessary reagents and materials for performing such assay, preferably an ELISA assay and especially preferably contains antibody clones 13 and 11.",2.117534753,0.024965163,0.01178973,0,0,0,0,0,0,42,42
5590868,9931330,Methods and devices for the treatment of ocular diseases in human subjects,"Methods and devices are provided for targeted non-surgical administration of a drug formulation to the suprachoroidal space (SCS) of the eye of a human subject for the treatment of a posterior ocular disorder or a choroidal malady. In one embodiment, the method comprises inserting a hollow microneedle into the eye at an insertion site and infusing a drug formulation through the inserted microneedle and into the suprachoroidal space of the eye, wherein the infused drug formulation flows within the suprachoroidal space away from the insertion site during the infusion. In one embodiment, the fluid drug formulation comprises drug nanoparticles or microparticles.",2.114926857,0.01531225,0.007240085,0,0,0,0,0,0,478,478
5475094,9814790,Eukaryotic cells with artificial endosymbionts for multimodal detection,"The present invention is directed generally to eukaryotic cells comprising single-celled organisms that are introduced into the eukaryotic cell through human intervention and which transfer to daughter cells of the eukaryotic cell, and methods of introducing such single-celled organisms into eukaryotic cells. The invention provides single-celled organisms that introduce a phenotype to eukaryotic cells that is maintained in daughter cells. The invention additionally provides eukaryotic cells containing magnetic bacteria. The invention further provides eukaryotic cells engineered with single-celled organisms to allow for multimodal observation of the eukaryotic cells. Each imaging method (or modality) allows the visualization of different aspects of anatomy and physiology, and combining these allows the imager to learn more about the subject being imaged.",2.114058149,0.046338197,0.021919074,0,0,0,0,0,0,5,5
5482308,9822050,Terminal conjugated trienal acetal compound and method for producing terminal conjugated trienal compound using the same,"Provided are a terminal conjugated trienal acetal compound useful as an intermediate for producing a terminal conjugated trienal compound, and a method for producing a terminal conjugated trienal compound through deprotection of the terminal conjugated trienal acetal compound. More specifically, provided are a terminal conjugated trienal acetal compound represented by General Formula (1); a method for producing a (Z,E)-terminal conjugated trienal acetal compound, the method comprising the step of: reacting a phosphonium salt represented by General Formula (7) with (E)-2,4-pentadienal through Wittig reaction to obtain a (Z,E)-terminal conjugated trienal acetal compound represented by General Formula (3); and a method for producing a terminal conjugated trienal compound, the method comprising the step of: deprotecting the terminal conjugated trienal acetal compound represented by General Formula (1) to obtain a terminal conjugated trienal compound represented by General Formula (2).",2.113452497,0.02785117,0.013178044,0,0,0,0,0,0,12,12
5567486,9907777,Methods for treating bipolar disorder,"The invention is directed to a method of treating bipolar disorder in a subject, comprising administering a therapeutically effective amount of a carbamate compound, or pharmaceutically acceptable salt or amide thereof.",2.111458673,0.024577664,0.011640135,0,0,0,0,0,0,1,1
5541739,9881843,"Integrated circuit including NCEM-Enabled, tip-to-tip gap-configured fill cells, with NCEM pads formed from at least three conductive stripes positioned between adjacent gates","An integrated circuit, in the form of a wafer, die, or chip, includes multiple standard cell-compatible fill cells, configured to enable non-contact electrical measurements. Such fill cells include mesh pads that contain at least three conductive stripes disposed between adjacent gate stripes. Such fill cells further include geometry to enable non-contact evaluation of tip-to-tip shorts and/or leakages.",2.111137049,0.04135678,0.019589813,0,0,0,0,0,0,63,159
5630202,9970947,Fluorescent probe,Provided herein is a fluorescent probe compound of formula (I):as well as methods of using said compound.,2.110896686,0.032590535,0.01543919,0,0,0,0,0,0,0,0
5590958,9931421,Methods of delivering DLL3 antibody drug conjugates,"Novel modulators, including antibodies and derivatives thereof, and methods of using such modulators to treat proliferative disorders are provided.",2.110719906,0.047091894,0.022310821,0,0,0,0,0,0,0,0
5588624,9929063,"Process for making an integrated circuit that includes NCEM-Enabled, tip-to-side gap-configured fill cells, with NCEM pads formed from at least three conductive stripes positioned between adjacent gates","A process for making an integrated circuit, either in the form of a wafer, die, or chip, includes instantiating multiple standard cell-compatible fill cells, configured to enable non-contact electrical measurements. Such instantiated fill cells include mesh pads that contain at least three conductive stripes disposed between adjacent gate stripes. Such instantiated fill cells further include geometry to enable non-contact evaluation of Tip-to-Side shorts and/or leakages.",2.110261188,0.041372597,0.019605439,0,0,0,0,0,0,74,74
5458710,9798273,Endless fuser belt with heat pipe and two heating elements,"A fuser assembly comprising an endless fuser belt having positioned internally within a first metal roll having a heat pipe, a second metal roll having a first heating element, and a second heating element disposed between the first and the second metal rolls. The endless fuser belt is disposed proximate to a backup roll for forming a fusing nip therewith, wherein a rotation of the backup roll moves the fuser belt and rotates the first and the second metal rolls. The second metal roll is positioned upstream of the first metal roll relative to a media process direction. The first heating element has a rated heating power greater than the rated heating power of the second heating element.",2.109937019,0.049560241,0.023488967,0,0,0,0,0,0,0,0
5499782,9839636,Itraconazole analogues and methods of use thereof,"Disclosed herein are analogues of itraconazole that are both angiogenesis and hedgehog signaling pathway inhibitors. The compounds are expected to be useful in the treatment of cancer, particularly cancers that are dependent upon the hedgehog signaling pathway such as basal cell carcinoma and medulloblastoma.",2.109833991,0.032465406,0.015387659,0,0,0,0,0,0,181,181
5419247,9758556,Compositions and methods for inhibiting tumor cells by inhibiting the transcription factor ATF5,"The present invention relates to methods for treating and/or preventing tumors and/or promoting apoptosis in a neoplastic cell comprising contacting the neoplastic cell with an cell-penetrating dominant-negative ATF5 (Ã¢ÂÂCP-d/n-ATF5Ã¢ÂÂ), wherein the CP-d/n-ATF5 is capable of inhibiting ATF5 function and/or activity.",2.109530322,0.017665586,0.00837418,0,0,0,0,0,0,0,0
5419246,9758555,Compositions and methods for inhibiting tumor cells by inhibiting the transcription factor ATF5,"The present invention relates to methods for treating and/or preventing tumors and/or promoting apoptosis in a neoplastic cell comprising contacting the neoplastic cell with an cell-penetrating dominant-negative ATF5 (Ã¢ÂÂCP-d/n-ATF5Ã¢ÂÂ), wherein the CP-d/n-ATF5 is capable of inhibiting ATF5 function and/or activity.",2.109530058,0.017341418,0.008220512,3,6,6,12,5,10,168,336
5634008,9974777,Tetrahydrocarboline derivative,"An object of the present invention is to provide a drug having the inhibitory activity on ENPP2 which is a different target from that of the existing drug, as a medicament useful in a urinary excretion disorder patient for whom the existing drug has the insufficient effect.The present invention provides a compound represented by the general formula (I):(wherein definition of each group is as defined in the description) having the ENPP2 inhibitory activity, a salt thereof or a solvate thereof or a prodrug thereof, and an agent for preventing or treating urinary excretion disorder and/or improving symptoms thereof, containing them as an active ingredient.",2.109464783,0.026556531,0.012589227,0,0,0,0,0,0,0,0
5592093,9932569,Chimeric antibacterial polypeptides,Provided herein are antibacterial compositions and methods of making and using the compositions.,2.109110025,0.022301683,0.010573978,0,0,0,0,0,0,363,363
5634002,9974771,Compositions and methods for reducing prion levels,"Compositions and methods for reducing the level of prions in a prion-infected cells or host by exposing prion infected cells, tissues and organs to AR-12 and the AR-12 analog AR-14 to reduce the prion level by at least about 90%.",2.106905836,0.025363771,0.012038398,0,0,0,0,0,0,22,22
5627818,9968553,Enalapril compositions,"Provided herein are stable enalapril powder compositions for oral liquid formulation. Also provided herein are methods of using enalapril oral liquid formulations for the treatment of certain diseases including hypertension, heart failure and asymptomatic left ventricular dysfunction.",2.106163839,0.021930134,0.010412359,0,0,0,0,0,0,3,3
5450691,9790199,Sulfoxide compound and method of producing benzothiophene derivatives using the same,"A sulfoxide compound and method of producing benzothiophene derivatives using the same are provided. The sulfoxide compound is represented by formula (I), wherein R1 and R2 are individually and independently benzoyl group; alkyl, acyl or silyl group of C1-C6 straight chain or branched chain; or alkenyl group of C3-C6 straight chain or branched chain; and X is halogen atom. The sulfoxide compound reacts with alkynyl compound, and then the synthesis efficiency of benzothiophene derivatives can be effectively increased.",2.105951609,0.02942086,0.01397034,0,0,0,0,2,4,0,0
1231428,5546583,Method and system for providing a client/server interface in a programming language," In a data processing system, a programming language processor capable of executing program code is provided. A client program and a server program are also provided within said data processing system. The client program and the server program are comprised of program code capable of execution within said data processing system. Once the client and server programs are invoked, the client program sends a request for a service to the server program. In response to program code within the server program, a request is sent to the client program for a service that requires access to a variable within the client program. The client program then processes the request from the server program and sends the server program a response. Thereafter, the server program continues processing the request from the client program in response to gaining access to the variable in the client program. If the server program has not been initialized when the client program requests a service, the client program automatically initializes the server program. ",2.10379557,0.014168087,0.006734536,0,0,1,294,9,74,0,0
5411462,9750711,Low dose oral pharmaceutical composition of isotretinoin,"The present invention provides a low dose oral pharmaceutical composition of isotretinoin having reduced food effect, in particular no food effect. The present invention further relates to a process for preparing the oral pharmaceutical composition of the present invention.",2.097453116,0.021107581,0.010063434,0,0,0,0,0,0,120,120
5631543,9972296,Acoustic-to-electronic bass drum conversion kit,"An acoustic-to-electronic bass drum conversion kit describes the parts needed to convert an acoustic bass drum into an electronic bass drum trigger and amplification device. My invention includes a front panel assembly which has at least one loudspeaker mounted on a panel which fits over the front of a bass drum shell, and a rear panel assembly which has an amplifier and an impact sensitive kick pad mounted on a rear panel. After discarding the front and rear drum heads and hoops, the front and rear panel assemblies are attached to the bass drum shell using conventional lug, tension rod and claw bracket technology. My invention provides the desired look of an acoustic bass drum for drummers who desire an electronic drum amplification system.",2.094883552,0.04121507,0.019674158,0,0,0,0,0,0,25,26
5561310,9901561,"Pharmaceutical suspensions containing drug particles, devices for their administration, and methods of their use","The invention features a pharmaceutical suspension containing drug particles, a drug delivery device anchored in the mouth for continuously administering the pharmaceutical suspension, and methods of their use.",2.094827476,0.029299382,0.013986537,0,0,0,0,0,0,81,81
5629072,9969811,Pertuzumab variants and evaluation thereof,"The present application discloses variants of Pertuzumab. In particular, it discloses: an unpaired cysteine variant comprising Cys23/Cys88 unpaired cysteines in one or both variable light domains of Pertuzumab, an afucosylated variant of Pertuzumab, a low-molecular-weight-species (LMWS) of Pertuzumab, and a high-molecular-weight-species (HMWS) or Pertuzumab. The application further discloses the isolated variants, compositions, pharmaceutical compositions, and articles of manufacture comprising the variants, as well as methods of making and characterizing the variants and compositions thereof.",2.094738579,0.011030399,0.005265764,0,0,0,0,0,0,45,45
5602961,9943527,High-strength testosterone undecanoate compositions,"The present disclosure is drawn to pharmaceutical compositions and oral dosage capsules containing testosterone undecanoate, as well as related methods. The capsule includes a capsule shell and a capsule fill. The capsule fill can include a solubilizer and about 14 wt % to about 35 wt % testosterone undecanoate based on the total capsule fill. The oral dosage capsule is such that when a single oral administration to a male subject of one or more capsules with a total testosterone undecanoate daily dose of about 350 mg to about 650 mg it provides a ratio of serum testosterone Cmax to serum testosterone Cave of about 2.7 or less. In yet another embodiment, a method for providing a serum concentration of testosterone within a target serum testosterone concentration Cave range for a male subject is provided.",2.094396159,0.018668188,0.008913399,0,0,0,0,0,0,0,0
5513917,9853866,Efficient parallel processing of a network with conflict constraints between nodes,"According to one exemplary embodiment, a method for parallel processing a network of nodes having at least one ordering constraint and at least one conflict constraint is provided. The method may include breaking a plurality of loops caused by the at least one ordering constraint. The method may also include determining a node order based on the at least one ordering constraint. The method may then include determining a conflict order based on the at least one conflict constraint, whereby no new loops are created in the network. The method may further include performing parallel processing of the network of nodes based on the node order and the conflict order.",2.090909956,0.045028921,0.021535562,0,0,0,0,0,0,0,0
1113902,5427909,Oligonucleotides and determination system of HCV genotypes, Hepatitis C virus oligonucleotides and a system to determine hepatitis C virus genotypes with polymerase chain reaction utilizing those oligonucleotides as primers. ,2.09060946,0.006334296,0.00302988,0,0,6,204,0,0,34,3549
5598060,9938585,Method for screening induced pluripotent stem cells,"The present invention provides a method for screening for iPS cells exhibiting differentiation resistance using a marker identified as lincRNA or mRNA that is specifically expressed in an iPS cell line exhibiting differentiation resistance, and such markers.",2.089751643,0.040305577,0.019287257,0,0,0,0,0,0,0,0
5591991,9932464,"Rubber composition, laminated body of rubber composition and metal, and vulcanized rubber product","A rubber composition of the present technology comprises: from 0.5 parts by mass to 1.5 parts by mass of sulfur, from 0.2 parts by mass to 0.6 parts by mass of a thiuram vulcanization accelerator, from 0.2 parts by mass to 0.6 parts by mass of a guanidine vulcanization accelerator, from 0.15 parts by mass to 0.8 parts by mass of a sulfenamide vulcanization accelerator, and from 0.1 parts by mass to 1.5 parts by mass of a thiourea vulcanization accelerator per 100 parts by mass of a diene polymer containing a chloroprene rubber.",2.089365264,0.011562506,0.00553398,0,0,0,0,0,0,0,0
5622902,9963605,"Coloring composition, ink jet recording ink, and ink jet recording method","Provided are a coloring composition, an ink jet recording ink, and an ink jet recording method, the coloring composition including a betaine compound and at least one xanthene compound of a compound represented by Formula (1), a compound represented by Formula (2), a compound having a repeating unit represented by Formula (3), or a compound represented by Formula (4).",2.088062599,0.029920964,0.014329534,0,0,0,0,0,0,0,0
5596678,9937191,Inhibition of HIV infection through chemoprophylaxis,A process is provided for protecting a primate host from a self-replicating infection by an immunodeficiency retrovirus. Protection is achieved by administering to the primate host a combination of a pharmaceutically effective amount of a nucleoside reverse transcriptase inhibitor and a pharmaceutically effective amount of a nucleotide reverse transcriptase inhibitor prior to exposure to the immunodeficiency retrovirus. The administration is effective if provided in a single dose within 24 hours of the exposure. A regime of regular daily doses is also effective in providing protection against an immunodeficiency retrovirus becoming self-replicating after infecting a primate host. A process for controlling retrovirus transmission within a population includes the administration to a subpopulation at high risk for contracting an immunodeficiency retroviral infection the detailed combination prior to sexual exposure to a source of immunodeficiency retrovirus so as to preclude the immunodeficiency retrovirus from becoming self-replicating in a member of the subpopulation.,2.085962634,0.013770785,0.006601645,0,0,0,0,0,0,3,3
5543547,9883674,Antiparasitic compounds,"The present invention relates to isothiazoline compounds of formula (I). The compounds are useful for combating or controlling invertebrate pests, in particular arthropod pests and nematodes. The invention also relates to a method for controlling invertebrate pests by using these compounds and to veterinary compositions comprising said compounds.",2.084148225,0.038518373,0.01848159,0,0,0,0,0,0,38,38
5463653,9803249,Detecting neoplasm,"This document relates to methods and materials for detecting premalignant and malignant neoplasms. For example, methods and materials for determining whether or not a stool sample from a mammal contains nucleic acid markers or polypeptide markers of a neoplasm are provided.",2.080996778,0.030014768,0.014423265,0,0,0,0,0,0,0,0
1383726,5700909,Prosaposin and cytokine-derived peptides," Prosaposin and peptide derivatives derived therefrom will promote neurite outgrowth in vitro. A peptide consensus sequence was determined by comparing the active neurite outgrowth-inducing saposin C peptide sequence with that of various hematopoietic and neuropoietic cytokines. These cytokine-derived peptides will promote the same processes as their corresponding cytokines. In addition, prosaposin and saposin C promote increased nerve cell myelination ex vivo. ",2.080112022,0.007332268,0.003524939,1,2,3,10,2,38,39,310
5419274,9758583,Anti-CTLA-4 antibodies,"Anti-CTLA-4 antibodies are disclosed. Also disclosed are compositions comprising such antibodies, and uses and methods using the same.",2.080108728,0.030943712,0.014876007,0,0,3,7,3,7,513,753
